FPR,TPR,Threshold
0.010076562114102247,0.6471981057616417,0.9451855
0.010125957026426277,0.6475927387529598,0.945032
0.01017535193875031,0.6475927387529598,0.9450161
0.01017535193875031,0.649171270718232,0.94486576
0.01017535193875031,0.6499605367008682,0.94481087
0.01017535193875031,0.6507498026835044,0.9446904
0.01022474685107434,0.6507498026835044,0.9445853
0.01022474685107434,0.6519337016574586,0.9444225
0.01027414176339837,0.6519337016574586,0.944267
0.01027414176339837,0.6550907655880032,0.9435691
0.010323536675722401,0.6550907655880032,0.94355255
0.010323536675722401,0.6554853985793212,0.94345933
0.010372931588046431,0.6554853985793212,0.9433017
0.010372931588046431,0.65982636148382,0.9426914
0.010422326500370461,0.65982636148382,0.94268185
0.010422326500370461,0.6614048934490924,0.94236106
0.010471721412694493,0.6614048934490924,0.94212747
0.010471721412694493,0.6637726913970008,0.94175667
0.010521116325018523,0.6637726913970008,0.9412322
0.010521116325018523,0.6641673243883188,0.9411848
0.010669301061990615,0.6641673243883188,0.9408161
0.010669301061990615,0.664561957379637,0.9408069
0.010718695974314645,0.664561957379637,0.9408027
0.010718695974314645,0.6669297553275454,0.9405807
0.010768090886638677,0.6669297553275454,0.9405053
0.010768090886638677,0.6716653512233622,0.93954843
0.010866880711286737,0.6716653512233622,0.93943346
0.010866880711286737,0.6728492501973165,0.9389424
0.010965670535934799,0.6728492501973165,0.9388866
0.011015065448258829,0.6728492501973165,0.9387447
0.011015065448258829,0.6732438831886346,0.93873715
0.01106446036058286,0.6732438831886346,0.938666
0.01106446036058286,0.675611681136543,0.9381857
0.01111385527290689,0.675611681136543,0.9381713
0.01111385527290689,0.6764009471191792,0.9381512
0.01116325018523092,0.6764009471191792,0.9381468
0.01116325018523092,0.6767955801104972,0.93810606
0.011262040009878982,0.6767955801104972,0.9378533
0.011262040009878982,0.6815311760063141,0.93705004
0.011311434922203012,0.6815311760063141,0.93695396
0.011311434922203012,0.6823204419889503,0.9368821
0.011360829834527044,0.6823204419889503,0.9368549
0.011360829834527044,0.6842936069455406,0.9363774
0.011410224746851074,0.6842936069455406,0.93628716
0.011410224746851074,0.6850828729281768,0.93611
0.011459619659175104,0.6850828729281768,0.9360851
0.011459619659175104,0.6874506708760852,0.9357141
0.011558409483823166,0.6874506708760852,0.93561363
0.011558409483823166,0.6878453038674033,0.9355936
0.011607804396147196,0.6878453038674033,0.9355189
0.011607804396147196,0.6886345698500395,0.93545914
0.011657199308471228,0.6886345698500395,0.9353151
0.011657199308471228,0.6902131018153118,0.93499815
0.011706594220795258,0.6902131018153118,0.9348139
0.011706594220795258,0.691397000789266,0.9346472
0.01175598913311929,0.691397000789266,0.93457085
0.01175598913311929,0.6917916337805841,0.93456817
0.01180538404544332,0.6917916337805841,0.9345211
0.01180538404544332,0.6929755327545383,0.9344064
0.01185477895776735,0.6945540647198106,0.934259
0.01185477895776735,0.6949486977111287,0.9342507
0.011953568782415411,0.6949486977111287,0.9336765
0.011953568782415411,0.6961325966850829,0.93344665
0.012002963694739441,0.6961325966850829,0.9333838
0.012002963694739441,0.6992896606156275,0.9324767
0.012002963694739441,0.7004735595895817,0.93241143
0.012002963694739441,0.7012628255722179,0.9321784
0.012249938256359595,0.7012628255722179,0.9317528
0.012249938256359595,0.7024467245461721,0.93158966
0.012299333168683625,0.7024467245461721,0.9314562
0.012299333168683625,0.7028413575374901,0.9313393
0.012348728081007657,0.7028413575374901,0.9311911
0.012348728081007657,0.7036306235201263,0.9310235
0.012348728081007657,0.7044198895027625,0.93099827
0.012398122993331687,0.7044198895027625,0.9309226
0.012398122993331687,0.7052091554853985,0.93084455
0.012447517905655717,0.7052091554853985,0.9308326
0.012447517905655717,0.7059984214680347,0.93080187
0.012546307730303779,0.7059984214680347,0.93074405
0.012546307730303779,0.7063930544593529,0.930675
0.012595702642627809,0.7063930544593529,0.9305787
